order_id,farmer_id,crop,review_text,star_rating,predicted_sentiment_proba
ORD-003075,FARM-0123,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",1,0.23221460772009603
ORD-002750,FARM-0138,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-003270,FARM-0036,Onion,"Best Onion I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001747,FARM-0029,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-001287,FARM-0099,Green Chilli,"Not fresh at all, the Green Chilli looked days old when it arrived.",1,0.23111756903562763
ORD-001281,FARM-0133,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",5,0.7951971498459846
ORD-004934,FARM-0007,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002619,FARM-0145,Brinjal,"The Brinjal arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-002063,FARM-0005,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",4,0.8794160708567669
ORD-002191,FARM-0052,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-004649,FARM-0064,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",4,0.8794160708567669
ORD-005154,FARM-0125,Elephant Yam (Suran),"Not fresh at all, the Elephant Yam looked days old when it arrived.",2,0.14524165358573432
ORD-004717,FARM-0052,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-001951,FARM-0011,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",4,0.6635433067007938
ORD-004578,FARM-0062,Elephant Yam (Suran),Packaging was poor and the Elephant Yam was damaged in transit.,2,0.07701662428970582
ORD-002917,FARM-0008,Tomato,Packaging was poor and the Tomato was damaged in transit.,1,0.07701662428970582
ORD-004935,FARM-0028,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-000607,FARM-0024,Onion,"Not fresh at all, the Onion looked days old when it arrived.",2,0.14524165358573432
ORD-004093,FARM-0007,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-004803,FARM-0017,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003404,FARM-0066,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",5,0.6635433067007938
ORD-005856,FARM-0005,Elephant Yam (Suran),"Excellent produce, the Elephant Yam lasted much longer than store-bought.",5,0.8794160708567669
ORD-003941,FARM-0008,Tomato,Decent quality Tomato for the price.,3,0.2409231479129211
ORD-004852,FARM-0119,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-005893,FARM-0017,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-004506,FARM-0097,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000203,FARM-0104,Potato,Decent quality Potato for the price.,3,0.2329176845440632
ORD-000339,FARM-0109,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-000837,FARM-0110,Tomato,"Excellent produce, the Tomato lasted much longer than store-bought.",5,0.8794160708567669
ORD-004359,FARM-0040,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-000387,FARM-0021,Bhindi (Ladies finger),"The Bhindi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-004152,FARM-0009,Onion,"The Onion arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-004822,FARM-0005,Elephant Yam (Suran),"Quality was inconsistent, some of the Elephant Yam was already going bad.",1,0.004311618485552403
ORD-002576,FARM-0006,Green Chilli,"Excellent produce, the Green Chilli lasted much longer than store-bought.",5,0.9132414885386032
ORD-003783,FARM-0017,Bhindi (Ladies finger),Really impressed with this farmer's Bhindi - consistent quality every time.,5,0.2710501505934448
ORD-003023,FARM-0114,Onion,"Best Onion I've bought locally, well worth the price.",5,0.7228578531920824
ORD-003426,FARM-0027,Tomato,"The Tomato was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-003383,FARM-0086,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004665,FARM-0083,Onion,Really impressed with this farmer's Onion - consistent quality every time.,4,0.2710501505934448
ORD-002233,FARM-0097,Tomato,"Average Tomato, arrived on time.",3,0.26011165671536535
ORD-001650,FARM-0100,Potato,"Overpriced for the quality of Potato received, wouldn't order again.",2,0.21880918441632605
ORD-003247,FARM-0005,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004906,FARM-0062,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-000677,FARM-0056,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-003861,FARM-0002,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-001539,FARM-0002,Methi,"Overpriced for the quality of Methi received, wouldn't order again.",1,0.23221460772009603
ORD-001916,FARM-0128,Brinjal,"Best Brinjal I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000061,FARM-0093,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",2,0.004311618485552403
ORD-003659,FARM-0007,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-004137,FARM-0060,Bhindi (Ladies finger),"Quality was inconsistent, some of the Bhindi was already going bad.",1,0.004311618485552403
ORD-004357,FARM-0093,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-001480,FARM-0064,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-000790,FARM-0018,Onion,"Quality was inconsistent, some of the Onion was already going bad.",1,0.004311618485552403
ORD-001670,FARM-0008,Green Chilli,Packaging was poor and the Green Chilli was damaged in transit.,1,0.1533975708097819
ORD-003208,FARM-0125,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",1,0.0430039601799395
ORD-005434,FARM-0128,Methi,"The Methi was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-003116,FARM-0060,Elephant Yam (Suran),"Excellent produce, the Elephant Yam lasted much longer than store-bought.",5,0.8794160708567669
ORD-004947,FARM-0025,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-004235,FARM-0009,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",5,0.8794160708567669
ORD-005341,FARM-0040,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-003749,FARM-0109,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-004399,FARM-0120,Methi,"Best Methi I've bought locally, well worth the price.",5,0.7228578531920824
ORD-002596,FARM-0142,Methi,"Quality was inconsistent, some of the Methi was already going bad.",1,0.004311618485552403
ORD-004004,FARM-0005,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-002093,FARM-0120,Brinjal,"Quality was inconsistent, some of the Brinjal was already going bad.",2,0.004311618485552403
ORD-000733,FARM-0120,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",5,0.8794160708567669
ORD-003690,FARM-0068,Elephant Yam (Suran),"Not fresh at all, the Elephant Yam looked days old when it arrived.",1,0.14524165358573432
ORD-004549,FARM-0118,Onion,"Excellent produce, the Onion lasted much longer than store-bought.",5,0.8794160708567669
ORD-003956,FARM-0009,Elephant Yam (Suran),Really impressed with this farmer's Elephant Yam - consistent quality every time.,5,0.2710501505934448
ORD-005089,FARM-0005,Onion,"Best Onion I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001840,FARM-0133,Potato,"The Potato arrived bruised and past its best, disappointed with this order.",1,0.05586740167554912
ORD-002851,FARM-0006,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",5,0.7951971498459846
ORD-000527,FARM-0061,Elephant Yam (Suran),"Quality was inconsistent, some of the Elephant Yam was already going bad.",2,0.004311618485552403
ORD-003303,FARM-0017,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-005659,FARM-0027,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,5,0.2710501505934448
ORD-002509,FARM-0119,Tomato,Really impressed with this farmer's Tomato - consistent quality every time.,4,0.2710501505934448
ORD-002228,FARM-0005,Elephant Yam (Suran),"The Elephant Yam was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-002094,FARM-0132,Methi,"Great quality Methi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004335,FARM-0025,Tomato,"Great quality Tomato, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-000803,FARM-0142,Methi,Really impressed with this farmer's Methi - consistent quality every time.,5,0.2710501505934448
ORD-000857,FARM-0125,Elephant Yam (Suran),"Best Elephant Yam I've bought locally, well worth the price.",5,0.7228578531920824
ORD-003470,FARM-0056,Peas,"Excellent produce, the Peas lasted much longer than store-bought.",4,0.8794160708567669
ORD-002418,FARM-0011,Potato,"The Potato was incredibly fresh and flavorful, will definitely order again.",4,0.6635433067007938
ORD-002754,FARM-0022,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-004679,FARM-0149,Elephant Yam (Suran),"The Elephant Yam was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-001643,FARM-0021,Green Chilli,Packaging was poor and the Green Chilli was damaged in transit.,2,0.1533975708097819
ORD-000219,FARM-0081,Onion,"Best Onion I've bought locally, well worth the price.",5,0.7228578531920824
ORD-005174,FARM-0022,Methi,"Best Methi I've bought locally, well worth the price.",4,0.7228578531920824
ORD-001288,FARM-0125,Elephant Yam (Suran),"The Elephant Yam arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-001115,FARM-0144,Brinjal,"The Brinjal was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-000582,FARM-0119,Onion,Really impressed with this farmer's Onion - consistent quality every time.,5,0.2710501505934448
ORD-003161,FARM-0002,Methi,"The Methi was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-000043,FARM-0135,Tomato,"Quality was inconsistent, some of the Tomato was already going bad.",2,0.004311618485552403
ORD-005771,FARM-0093,Brinjal,"Quality was inconsistent, some of the Brinjal was already going bad.",1,0.004311618485552403
ORD-002451,FARM-0041,Onion,"Quality was inconsistent, some of the Onion was already going bad.",2,0.004311618485552403
ORD-005949,FARM-0006,Potato,"Best Potato I've bought locally, well worth the price.",5,0.6369308139596224
ORD-001520,FARM-0110,Green Chilli,"The Green Chilli was incredibly fresh and flavorful, will definitely order again.",5,0.8397466728635525
ORD-003128,FARM-0062,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,4,0.2710501505934448
ORD-002131,FARM-0141,Elephant Yam (Suran),"The Elephant Yam was incredibly fresh and flavorful, will definitely order again.",4,0.7712552649925662
ORD-001744,FARM-0134,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-005789,FARM-0033,Tomato,"The Tomato was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-001224,FARM-0117,Brinjal,Really impressed with this farmer's Brinjal - consistent quality every time.,5,0.2710501505934448
ORD-002799,FARM-0119,Onion,"Great quality Onion, arrived quickly and tasted like it was picked yesterday.",4,0.6494034374505385
ORD-001071,FARM-0132,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-000718,FARM-0111,Methi,"Excellent produce, the Methi lasted much longer than store-bought.",4,0.8794160708567669
ORD-004356,FARM-0105,Onion,"The Onion was okay, nothing special but acceptable.",3,0.5695238452158279
ORD-001961,FARM-0126,Brinjal,"Excellent produce, the Brinjal lasted much longer than store-bought.",5,0.8794160708567669
ORD-000670,FARM-0119,Onion,"Best Onion I've bought locally, well worth the price.",4,0.7228578531920824
ORD-003893,FARM-0142,Methi,"The Methi arrived bruised and past its best, disappointed with this order.",2,0.0430039601799395
ORD-003102,FARM-0011,Potato,"Not fresh at all, the Potato looked days old when it arrived.",1,0.14577451529314275
ORD-002045,FARM-0144,Brinjal,"Great quality Brinjal, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004797,FARM-0111,Methi,Really impressed with this farmer's Methi - consistent quality every time.,4,0.2710501505934448
ORD-005953,FARM-0098,Potato,"Excellent produce, the Potato lasted much longer than store-bought.",5,0.7951971498459846
ORD-000897,FARM-0005,Onion,"Quality was inconsistent, some of the Onion was already going bad.",1,0.004311618485552403
ORD-001258,FARM-0081,Onion,Really impressed with this farmer's Onion - consistent quality every time.,5,0.2710501505934448
ORD-002855,FARM-0116,Green Chilli,"Not fresh at all, the Green Chilli looked days old when it arrived.",1,0.23111756903562763
ORD-000095,FARM-0127,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-003021,FARM-0107,Tomato,"The Tomato was incredibly fresh and flavorful, will definitely order again.",5,0.7712552649925662
ORD-003276,FARM-0025,Tomato,"Best Tomato I've bought locally, well worth the price.",5,0.7228578531920824
ORD-000842,FARM-0016,Methi,Packaging was poor and the Methi was damaged in transit.,2,0.07701662428970582
ORD-004034,FARM-0086,Tomato,Packaging was poor and the Tomato was damaged in transit.,2,0.07701662428970582
ORD-002705,FARM-0017,Bhindi (Ladies finger),"Great quality Bhindi, arrived quickly and tasted like it was picked yesterday.",5,0.6494034374505385
ORD-004975,FARM-0149,Brinjal,"The Brinjal was okay, nothing special but acceptable.",3,0.5695238452158279
